color,id,name,slug
#ffc40d,3,LOW (some local organising),ivanpah-solar-electric-generating-system-377-mw-csp-california-usa
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",community-decries-shoddy-cleanup-of-oil-pollution-by-ppmc-contractors-nigeria
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",geotermia-scansano
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",castor-project-gas-off-shore-storage-in-vinaros-spain
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",shahuindo-project-in-cajabamba-cajamarca-peru
#ffc40d,3,LOW (some local organising),nigeria-morocco-offshore-gas-pipeline
#049cdb,2,LATENT (no visible organising at the moment),sable-chemicals-zimbabwe
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",villagers-resist-displacement-for-purandar-airport-pune-india
#ffc40d,3,LOW (some local organising),wilmar-and-land-grab-in-cross-river-state
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",ojnare-forest-lime-stone-mine-gotland-sweden
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",mirador-cordillera-del-condor-ecuador
#ffc40d,3,LOW (some local organising),exploracion-hidrocarburos-en-san-andres-islas-colombia
#ffc40d,3,LOW (some local organising),mega-natural-gas-project-yamal-arctic-russia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",paper-mills-wastewater-in-east-ujimqindongwu-banner-inner-mongolia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",bengal-birbhum-coalfields-limited
#ffc40d,3,LOW (some local organising),underregulated-hazardous-waste-facility-western-environmental-in-california
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",privatization-of-water-in-tucuman-argentina
#ffc40d,3,LOW (some local organising),master-agua-quang-ninh-mines
#ffc40d,3,LOW (some local organising),quarry-naljezici-montenegro
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",mikmaq-fisheries-dispute
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",samokov-landfill-site
#ffc40d,3,LOW (some local organising),illegal-logging-in-pirititi-indigenous-territory-roraima-brazil
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",diwalwal-mineral-reservation-on-indigenous-land-in-monkayo-compostela-valley
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",lamassada-struggle-zad
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",proyecto-hidroelectrico-chan-panama
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",protests-against-the-dumping-of-moscows-rubbish-at-alexandrov-landfill-the-height-of-which-is-that-of-a-10-storey-building
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",narra-citinickel-mine-in-palawan-philippines
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",the-fast-breeder-reacton-monju-japan
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",ekiti-airport
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",royalcos-mining-explorations-in-bakun-municipality
#999999,1,UNKNOWN,pt-kahatex-pt-insan-sandan-internusa-and-pt-five-star-textile
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",crude-fire-ravages-ubeji-nigeria
#ffc40d,3,LOW (some local organising),conflict-involving-miners-of-juma-river-novo-aripuana-am-brazil
#ffc40d,3,LOW (some local organising),untreated-sewage-discharge-from-the-jinlong-industrial-park-of-hengshan-county-hunan-china
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",sea-gypsies-of-myanmar-livelihoods-threatened-by-the-pearl-producing-companies
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",exploratory-fracking-in-balcombe-uk
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mamanwa-communities-of-dinarawan-and-bunga-asserting-ancestral-land-rights
#ffc40d,3,LOW (some local organising),land-grabbing-in-forestland-for-human-settlements
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",los-impactos-socioambientales-del-complejo-industrial-petrolero-jose-antonio-anzoategui
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",allain-duhangan-hydropower-project-india
#ffc40d,3,LOW (some local organising),dtz-ozgeo-gold-penhalonga-zimbabwe
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",chevron-port-project-at-the-gulf-of-thailand
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",destruccion-ecosistema-bioestrategico-el-lipa-arauca-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",eucalyptus-monoculture-in-eunapolis-bahia-brazil
#ffc40d,3,LOW (some local organising),conflicto-forestal-en-la-reserva-del-patrimonio-natural-y-cultural-del-copaibo-de-concepcion
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",gowanus-canal
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",socfin-agricultural-company-sierra-leone-ltd-oil-palm-plantation-in-malen-chiefdom-pujeun-district-sierra-leone
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",military-waste-destruction-niksic-montenegro
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",endorois
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",bajo-la-alumbrera-mine-argentina
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",tanintharyi-nature-reserve-tanintharyi-region-myanmar
#999999,1,UNKNOWN,lagos-explosion-kills-over-200
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",karawang-airport-on-north-coast-of-java-indonesia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",ankulapaturu-thermal-power-plant-ap-india
#ffc40d,3,LOW (some local organising),plantar-cdm-tree-plantation-project-brazil
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",hidroelectricas-chicoa
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",nuclear-power-plant-in-qusair-amra-jordan
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",kdc-international-land-grab-conflict-kampong-chhnang-cambodia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",iffco-kisan-sez-in-nellore-ap-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mozambique-water-pollution-from-a-dumpsite-zimbabwe
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",internationa-airport-in-kertajati-java-indonesia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",segovia-gold-mining-antioquia-colombia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",rio-tinto-la-matanza-de-1888
#ffc40d,3,LOW (some local organising),contaminacion-del-agua-por-nitratos-en-osona-catalunya
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",the-avocado-agribusiness-and-water-drought-in-petorca-chile
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",gmos-in-aragon-spain
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",gold-mining-in-indigenous-yanomami-territory-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",represa-benito-juarez-oaxaca-mexico
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",regional-landfill-lecevica-croatia
#049cdb,2,LATENT (no visible organising at the moment),oil-spills-around-usinsk-komi-republic
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",airport-arial-beel
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",tigyit-coal-power-plant-shan-state-myanmar
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",ocupa-maua-urban-squatting-sao-paulo-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",agro-ecoenergy
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",ituango-hidroelectrica-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",penasquito
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",anangu-aboriginal-stopped-tourism-expansion-and-the-climb-to-the-top-of-uluru-rock-australia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",loei-gold-mine-thailand
#ffc40d,3,LOW (some local organising),wastewater-treatment-collector-in-botun-montenegro
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dirty-fishmeal-production-in-nouadhibou-mauritania
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",mapithel-dam-manipur-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",quebrada-blanca-tarapaca-chile
#049cdb,2,LATENT (no visible organising at the moment),roma-roma-settlement-next-to-the-us-steel-factory-and-running-water-only-two-hours-per-day-in-slovakia
#ffc40d,3,LOW (some local organising),platinum-mining-in-eastern-shan-state-myanmar
#ffc40d,3,LOW (some local organising),phosphates-mining-in-the-gardening-zone-of-niayes-mboro-senegal
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",contamination-of-the-river-palo-in-puerto-tejada-colombia
#ffc40d,3,LOW (some local organising),ecuadors-prior-consult-in-the-oil-blocks-20-and-29-ecuador
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",gas-grabs-algeria
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",killing-of-lina-and-ramon-pesadilla-human-rigths-and-environmental-defenders-in-compostela-valley-philippines
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",save-polesia-stop-construction-of-e40-waterway
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",planned-open-pit-mine-in-zloczew-poland
#ffc40d,3,LOW (some local organising),cut-flowers-industry-in-pedro-moncayo-ecuador
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",rio-tula-y-el-tunel-emisor-oriente-teo
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",preservation-of-livelihood-of-sarikecili-nomads-turkey
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",iron-ore-mining-in-morro-do-pilar-minas-gerais-brazil
#ffc40d,3,LOW (some local organising),pande-temane-natural-gas-pipeline-mozambiquesouth-africa
#049cdb,2,LATENT (no visible organising at the moment),entre-lo-sostenible-y-el-rechazo-el-cultivo-de-concha-abanico-argopecten-purpiratus-en-el-litoral-costero-del-peru
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",coca-cola-and-groundwater-exploitation
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",aprovechamiento-hidroelectrico-de-usos-multiples-paso-de-la-reyna
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pollution-from-oil-refinery-in-sisak-croatia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",oil-explosion-in-baghjan-tinsukia-assam-india
#049cdb,2,LATENT (no visible organising at the moment),java-7-coal-fired-power-plant-indonesia1
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",closure-of-coal-in-port-august-south-australia
#ffc40d,3,LOW (some local organising),hydraulic-fracking-egypt
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",genetically-modified-organisms-in-turkey
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pasta-de-conchos-mine-disaster-mexico
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",bgmea-building-illegal-bangladesh
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",ashio-copper-mine-japan
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",idaho-maryland-gold-mine-in-grass-valley-california-usa
#ffc40d,3,LOW (some local organising),dust-pollution-from-long-thanh-airport-construction-vietnam
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",carbon-black-emission-from-warri-refinery-nigeria
#ffc40d,3,LOW (some local organising),ancasti-se-moviliza-contra-la-mineria-de-litio
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",tumring-rubber-concession-kampong-thom-province-cambodia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",nuclear-waste-disposal-at-trgovska-gora-croatia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",takalar-fisherfolk-against-sea-sand-mining
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",hevea-plantation-in-kribi
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",lignite-mining-cottbus-nord-lakoma-germany
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",titanium-mining-project-projeto-retiro-in-sao-jose-do-norte-rio-grande-do-sul-brasil
#049cdb,2,LATENT (no visible organising at the moment),high-mercury-level-in-cosmetics
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",uruguay-no-mineria-de-hierro
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",sedano-fracking-project-bnk-petroleum-burgos
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",rerouting-of-toplodolska-river-serbia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",kpl-conflict-karnataka-india
#049cdb,2,LATENT (no visible organising at the moment),revendications-of-the-gourmantche-people-on-the-pama-reserve-burkina-faso
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",lynas-refinery-in-kuantan
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",quilomboas-of-conceicao-das-crioulass-struggle-for-land-and-water-in-salgueiro-pe-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",cargill-agricola-port-for-soy-export-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",women-activists-against-south-mathiatis-mine-cyprus
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",makah-native-american-tribe
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",nuclear-waste-dump-poland
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mainland-mine-analanjirofo-madagascar
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pitinga-mine-amazonas-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",nuclear-power-station-in-tihange-belgium
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",dandora-landfill-in-nairobi-kenya
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",las-invasiones-a-las-zonas-comunales-y-conservacion-ambiental-de-milpa-alta
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",socially-equitable-urban-transportation-pune-india
#ffc40d,3,LOW (some local organising),green-resources-platantions-tanzania
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",comunidad-de-huachon-against-statkraft
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",indramayu-coal-power-plant-west-java-indonesia
#ffc40d,3,LOW (some local organising),raid-de-himalaya-rally-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",kaiga-atomic-power-station-karnataka-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pollution-of-ergene-river-and-basin-turkey
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",innovative-waste-utilization-iwu
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",communities-against-soy-expansion-and-matopiba-agricultural-development-plan-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",damodaram-sanjeevaiah-thermal-power-station-ap-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",nathpa-jhakri-hydroelectric-project-hp-india
#ffc40d,3,LOW (some local organising),carbon-offset-project-creates-pressure-on-indigenous-communities-in-parana-brazil
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",tata-steel-plant-kalinganagar-orissa-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",uprooted-land-in-the-occupied-palestinian-territories
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",south-african-small-scale-fisheries-movement
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",warraq-island-evictions-egypt
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",us-steels-clairton-coke-works
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",hydro-power-plant-buk-bjelas-impact-on-the-tara-river-canyon-montenegro
#049cdb,2,LATENT (no visible organising at the moment),roma-krompachy-kosice
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",lead-poisoning-by-yiyang-xingwang-industries-shangrao-jiangxi-china
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",planta-tratadora-de-aguas-residuales-ptar-atotonilco-de-tula-hidalgo-mexico
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",coca-cola-botteling-plant-in-dehradun-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",pancheswar-dam-uttarakhand-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",1-soy-monocultures-and-land-conflicts-in-guarima
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",operation-nemesis-on-illegal-slaughters-southern-indian-ocean-antarctica
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",grasim-industries-viscose-plant-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",virunga-national-park-drilling-project
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mencherep-residents-succesfully-resisting-a-new-open-coal-pit-threatening-their-village
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",kodungiayur-garbage-dump-site-chennai-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",fenix-el-estor-guatemala
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",guatemala-mass-mobilisations-win-in-defeating-the-monsanto-law-pushed-by-us
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",rosia-montana-romania
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",zushi-green-movement-against-us-military-housing-at-ikego-heights
#ffc40d,3,LOW (some local organising),construccion-tunel-de-la-linea-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",rourkela-steel-plant-orissa-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",bhavanapadu-east-coast-energy-private-limited-ecepl-thermal-power-plant-ap-india
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",impact-of-the-wall-surrounding-the-city-of-qalqilya-affecting-orchards
#ffc40d,3,LOW (some local organising),lefa-gold-mine
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",hydrocarbon-extraction-a-threat-to-livelihood-in-neduvasal-pudukkottai-district-cauvery-delta
#ffc40d,3,LOW (some local organising),minera-las-cruces-sevilla-spain
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",total-in-marseille-france
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",unrestricted-charcoal-production-in-puntland-somalia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",mina-dolores-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",pesticide-acute-poisoning-in-tomatoes-plantations-in-corrientes-argentina
#ffc40d,3,LOW (some local organising),rubber-plantation
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",savannahs-lithium-extraction-conflict-in-barroso-portugal
#ffc40d,3,LOW (some local organising),mkuju-river-uranium-mine-tanzania
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",the-city-of-sirjan-between-water-conflict-for-dried-pistachio-trees-and-golgohar-iron-mine-iran
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",noyyal-river-basin-a-pollution-cocktail
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dano-ambiental-en-sierra-minera-y-bahia-de-portman-smm-penarroya-espana-region-de-murcia-espana
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",desviacion-rio-rancheria-la-guajira-colombia
#ffc40d,3,LOW (some local organising),waste-nuevomercurio-zacatecas-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",wu-yug-sochen-namling-dzong-tibet
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",oil-extraction-at-numto-nature-preserve
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",bosques-de-bahia-solano-colombia
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",astro-agro-lestari-aal-indonesia
#ffc40d,3,LOW (some local organising),almond-leaf-scorch-in-alicante
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",oil-drilling-in-anwr-usa
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",sundarban-tiger-reserve
#999999,1,UNKNOWN,mobilization-against-the-gold-mining-bombore-project-by-orezon-burkina-faso
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",rhino-poaching-in-the-balule-nature-reserve-in-south-africas-greater-kruger-national-park
#ffc40d,3,LOW (some local organising),shell-chevron-canalization-devastes-tsekelewu-community
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",militerization-of-yemen-ngl-gas-liquefacation-site
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",gidawom-mining-case
#ffc40d,3,LOW (some local organising),iter-reactor-france
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dominga
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",multiple-gas-explosion-in-egiland-nigeria
#ffc40d,3,LOW (some local organising),sierras-de-tandil
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",vales-giant-s11d-iron-ore-project-in-carajas-para-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",toxic-waste-incinerator-in-east-liverpool-ohio-united-states
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",usina-trapiche-sirinhaem-pernambuco-brazil
#ffc40d,3,LOW (some local organising),swanson-occupation-canada
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",anglo-platinum-mogalakwena-mine-tailings-dam-in-limpopo-south-africa
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",lago-lleu-lleu-chile
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",proposed-national-radioactive-waste-management-facility-south-australia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",hotel-in-la-tejita
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",distruzione-e-cementificazione-del-bosco-ai-prati-di-caprara
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",protest-against-high-voltage-transmission-lines-in-bhangar-west-bengal
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",afectados-por-el-nemagon-honduras
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",b-lead-poisoning-melody-chemical-plant-china
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",alcoa-coal-closes-in-anglesea
#ffc40d,3,LOW (some local organising),conversione-a-carbone-della-centrale-termoelettrica-enel-di-rossano-calabro
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",waste-incineration-fuelled-cement-plant-in-montcada-i-reixac-spain
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",agip-facilty-pollutes-kwale-community-ponds-nigeria
#ffc40d,3,LOW (some local organising),qaysamani-dam-in-hammana
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mineria-de-oro-frisco-de-c-slim-en-tetela-de-ocampo-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",didipio-gold-and-copper-mine-nueva-vizcaya-philippines
#ffc40d,3,LOW (some local organising),chemical-industry-in-flix-tarragona-spain
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",pdvsa-y-escasez-de-agua-en-san-diego-de-cabrutica
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",land-grabbing-and-tiaa-pension-fund-speculation-in-maranhao-and-piaui-brazil
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",construccion-de-torres-electricas-en-parques-naturales-barbas-bremen-y-la-marcada-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",jaypee-cement-plant-in-hp-india
#999999,1,UNKNOWN,order-81s-effect-on-agriculture
#ffc40d,3,LOW (some local organising),azura-edo-independent-power-project-impacts-community-people-in-edo-state
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",mina-de-grupo-mexico-en-el-valle-de-los-cirios-baja-california-mexico
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",stewart-air-national-guard-base-pfa-contamination-of-city-of-newburghs-primary-water-source-washington-lake
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",bhopal-gas-tragedy-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",sompeta-power-plant
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",illegal-sand-mining-in-the-chakki-riverbed-himachal-pradesh
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",keystone-xl-in-nebraska
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",jalaur-river-mega-dam-project-philippines
#ffc40d,3,LOW (some local organising),nemmeli-desalination-plant
#ffc40d,3,LOW (some local organising),tau-taa-wana-indigenous-vs-pt-ksl-oil-palm-company-sulawesi-indonesia
#ffc40d,3,LOW (some local organising),atotonilco-de-tula-vs-incineracion-de-residuos-solidos-urbanos-en-la-planta-de-cemex-atotonilco
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",lin-yuan-eventtaiwan
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",yaigoje-apaporis
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",cobre-en-el-valle-de-putaendo-proyecto-vizcachitas
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dojura-choco-colombia
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",shingle-mountain
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",reforestation-by-fondation-seguin-in-haiti
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",struggle-for-community-rights-in-the-protected-areas-of-biligiri-ranganatha-temple-brt-india
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",chumbivilcas-against-hudbay-peru
#049cdb,2,LATENT (no visible organising at the moment),graphite-mining-in-ambohitsy-haut-madagascar
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",presa-las-cruces-nayarit-afectacion-de-pueblos-coras-o-nayeri
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",frances-double-jeux-of-destabilization-and-militarization-in-malis-oil-rich-taoudeni-bassin
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",campesinos-de-periban-contra-huertas-aguacateras-y-canones-antigranizo
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",refinaria-presidente-bernardes-vale-da-morte-cubatao-sao-paulo-brazil
#ffc40d,3,LOW (some local organising),planned-shell-ultra-city-in-johannesburg-south-africa
#ffc40d,3,LOW (some local organising),giza-north-power-plant-egypt
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",hydrocarbon-extraction-by-oil-and-natural-gas-corporation-ongc-kathiramnagalam-tamil-nadu
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",the-farm-of-a-thousand-cows
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",proyecto-turistico-nuevo-vallarta-mexico
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",rancho-seco-nuclear-generating-station
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",takovo-mora
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",hanhikivi-nuclear-power-plant-pyhajoki-finland
#ff7f50,4,"MEDIUM (street protests, visible mobilization)",dona-ines-de-collahuasi-chile
#ee2c2c,5,"HIGH (widespread, mass mobilization, violence, arrests, etc...)",hul-12-small-hydropower-project-hp-india
