color,id,name,slug
#ee2c2c,4,In REACTION to the implementation (during construction or operation),waste-pickers-protest-for-access-to-msunduzi-new-england-road-landfill-and-construction-of-a-materials-recovery-facility
#ee2c2c,4,In REACTION to the implementation (during construction or operation),nam-ngum-2-dam-displaced-over-6000-ethnic-minorities-in-vientiane-lao-pdr
#46a546,3,PREVENTIVE resistance (precautionary phase),proyecto-de-tierras-raras-en-ciudad-real
#46a546,3,PREVENTIVE resistance (precautionary phase),las-luchas-contra-el-mega-proyecto-del-arco-minero-del-orinoco
#46a546,3,PREVENTIVE resistance (precautionary phase),al-rajhi-tadco-of-saudi-arabia-purchases-land-in-boghe-brakna-mauritania
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mose-project-in-venetian-lagoon
#ee2c2c,4,In REACTION to the implementation (during construction or operation),indigenous-tribes-battle-crow-butte-uranium-mine-nebraska-usa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),illegal-logging-of-natural-forest-in-dege-sichuan-china
#46a546,3,PREVENTIVE resistance (precautionary phase),hassad-food-landgrabs-for-sheep-and-wheat-australia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),first-successful-case-of-rights-of-nature-ruling-vilcabamba-river-ecuador
#46a546,3,PREVENTIVE resistance (precautionary phase),carretera-mulalo-loboguerrero-en-el-valle-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),triangulo-del-feldespato-y-mineria-a-cielo-abierto-en-avila-spain
#46a546,3,PREVENTIVE resistance (precautionary phase),arna-airport-uppsala-sweden
#ee2c2c,4,In REACTION to the implementation (during construction or operation),aimores-hydroelectric-power-plant-brazil
#7a43b6,5,Mobilization for reparations once impacts have been felt,radioactive-mine-waste-pollution-at-tudor-shaft-informal-settlement-krugersdorp-south-africa
#7a43b6,5,Mobilization for reparations once impacts have been felt,unsanitary-landfill-vrtijeljka-montenegro
#ee2c2c,4,In REACTION to the implementation (during construction or operation),oka-crisis-quebec-canada
#ee2c2c,4,In REACTION to the implementation (during construction or operation),urban-waste-incinerator-of-acerra
#7a43b6,5,Mobilization for reparations once impacts have been felt,hydro-development
#46a546,3,PREVENTIVE resistance (precautionary phase),tipnis
#ee2c2c,4,In REACTION to the implementation (during construction or operation),karuturi-global-plants-sugar-and-other-crops-in-gambela-ethiopia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),angola-cabinda
#ee2c2c,4,In REACTION to the implementation (during construction or operation),bissa-gold-mine-burkina-faso
#ee2c2c,4,In REACTION to the implementation (during construction or operation),black-granite-mutoko-zimbabwe
#7a43b6,5,Mobilization for reparations once impacts have been felt,waste-landfill-protests
#46a546,3,PREVENTIVE resistance (precautionary phase),exploracion-petrolera-en-el-rio-humadea-meta-pozo-exploratorio-lorito-1
#ee2c2c,4,In REACTION to the implementation (during construction or operation),yawal-wildlife-sanctuary-maharastra-india
#46a546,3,PREVENTIVE resistance (precautionary phase),resistance-to-fracking-in-chihuahua-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),acueducto-ii-agravante-del-conflicto-hidrico-en-queretaro
#ee2c2c,4,In REACTION to the implementation (during construction or operation),large-scale-mining-in-south-gobi-desert-mongolia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),riverside-park-detroit-mi
#ee2c2c,4,In REACTION to the implementation (during construction or operation),bourj-hammoud-garbage-mountain
#46a546,3,PREVENTIVE resistance (precautionary phase),suai-supply-base
#ee2c2c,4,In REACTION to the implementation (during construction or operation),san-roque-multipurpose-project
#ee2c2c,4,In REACTION to the implementation (during construction or operation),save-alappad-stop-mining
#46a546,3,PREVENTIVE resistance (precautionary phase),gidderbaha-thermal-power-project-punjab-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),murder-of-yolanda-maturana-and-illegal-mining-in-pueblo-rico-risaralda-colombia
#999999,1,UNKNOWN,mambilla-hydropower-station-project-nigeria
#ee2c2c,4,In REACTION to the implementation (during construction or operation),puerto-brisa-sa-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),anti-mining-protests-and-controversies-around-the-law-with-the-long-name
#ee2c2c,4,In REACTION to the implementation (during construction or operation),desplazamiento-forzado-en-nombre-de-la-conservacion-de-areas-protegidas-comunidad-de-laguna-larga-peten-guatemala
#7a43b6,5,Mobilization for reparations once impacts have been felt,massive-oil-spill-at-ilaje-communities-nigeria
#ee2c2c,4,In REACTION to the implementation (during construction or operation),prodesis-project-in-chiapas-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),community-resistance-to-archer-solar-project-and-sand-bluff-solar-project-in-florida-usa
#46a546,3,PREVENTIVE resistance (precautionary phase),controversy-over-planned-paraxylene-px-plant-in-maoming-guangdong-china
#46a546,3,PREVENTIVE resistance (precautionary phase),plogoff-britanny-france
#ee2c2c,4,In REACTION to the implementation (during construction or operation),collum-coal-mine
#ee2c2c,4,In REACTION to the implementation (during construction or operation),wastepickers-against-pollution-and-public-policy-in-federal-district
#7a43b6,5,Mobilization for reparations once impacts have been felt,red-dog-mine-toxic-tailings-to-kotzebue-and-kivalina-alaska-usa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),expansion-of-cattle-industry-of-agropecuaria-santa-barbara-xinguara-in-para
#ee2c2c,4,In REACTION to the implementation (during construction or operation),landazuri-santander-colombia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),plutonium-production-near-native-american-reservations-usa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),violence-against-wastepickers-linked-to-the-genesis-landfill-privatization-by-averda-in-johannesburg-south-africa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),cancellation-of-alndfill-in-fujimae-tidal-flat-and-garbage-reduction-effort-by-citizen
#ee2c2c,4,In REACTION to the implementation (during construction or operation),gold-mining-in-montana
#7a43b6,5,Mobilization for reparations once impacts have been felt,cotui-contra-pueblo-viejo-barrick-gold-dominican-republic
#46a546,3,PREVENTIVE resistance (precautionary phase),sokli-mine-finland
#46a546,3,PREVENTIVE resistance (precautionary phase),planta-asfaltica-noubarris-barcelona
#7a43b6,5,Mobilization for reparations once impacts have been felt,guadalito-y-chiquita-against-oil-palm-companies-ecuador
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kali-gandaki-hydroelectric-project-a-nepal
#ee2c2c,4,In REACTION to the implementation (during construction or operation),illegal-logging-and-the-death-of-environmentalist-chut-wutty
#7a43b6,5,Mobilization for reparations once impacts have been felt,san-andres-copan-honduras
#46a546,3,PREVENTIVE resistance (precautionary phase),waste-incineration-bielsko-biala-silesia-poland
#ee2c2c,4,In REACTION to the implementation (during construction or operation),nuclear-testing-in-newe-segobia-western-shoshone-lands-in-nevada-us
#46a546,3,PREVENTIVE resistance (precautionary phase),transport-corridor-vc-lot-3-bosnia-and-herzegovina
#46a546,3,PREVENTIVE resistance (precautionary phase),serngul-lo-lhara-village-markham-county-tibet
#7a43b6,5,Mobilization for reparations once impacts have been felt,illegal-disposal-of-dead-pigs-in-huzhou-zhejiang-china
#46a546,3,PREVENTIVE resistance (precautionary phase),water-privatization-conflict-in-stockton-ca
#7a43b6,5,Mobilization for reparations once impacts have been felt,comunidad-indigena-de-santo-tomas-vs-agricola-superior-de-jacona-michoacan-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),opencast-coal-mine-in-douglas-valley-scotland-uk
#7a43b6,5,Mobilization for reparations once impacts have been felt,burning-sugar-cane-in-western-palm-beach-county
#7a43b6,5,Mobilization for reparations once impacts have been felt,cananea-mine-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),coal-mine-for-exports-to-india-threatens-arctics-natural-reserve-taymyr-russia
#46a546,3,PREVENTIVE resistance (precautionary phase),kattupalli-port-expansion-conflict
#7a43b6,5,Mobilization for reparations once impacts have been felt,collapse-of-wastewater-treatment-poses-a-threat-to-lives-and-livelihoods-yemen
#ee2c2c,4,In REACTION to the implementation (during construction or operation),heinda-tin-mine-dawei-region-myanmar
#ee2c2c,4,In REACTION to the implementation (during construction or operation),concesiones-mineras-dentro-del-parque-nacional-chagres
#ee2c2c,4,In REACTION to the implementation (during construction or operation),deaths-in-iron-sand-mining-west-java-indonesia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),lenya-proposed-national-park-tanintharyi-region-myanmar
#ee2c2c,4,In REACTION to the implementation (during construction or operation),bauxite-mining-and-deforestation-in-oriximina-para-brazil
#ee2c2c,4,In REACTION to the implementation (during construction or operation),privatizacion-de-las-playas-y-la-criminalizacion-de-activistas-en-oaxaca-mexico
#999999,1,UNKNOWN,tarbela-dam-pakistan
#46a546,3,PREVENTIVE resistance (precautionary phase),let-vrbas-river-flow
#ee2c2c,4,In REACTION to the implementation (during construction or operation),novateks-two-new-gas-fields-on-protected-tundra-yamal-russia-federation
#ee2c2c,4,In REACTION to the implementation (during construction or operation),liquefied-natural-gas-project-papua-new-guinea
#7a43b6,5,Mobilization for reparations once impacts have been felt,pueblos-indigenas-arawaks-del-sur-afectados-por-mineria-ilegal-en-la-cuenca-del-rio-atabapo
#ee2c2c,4,In REACTION to the implementation (during construction or operation),san-roque-metals-inc-nickel-mining-in-tubay-agusan-del-norte-philippines
#ee2c2c,4,In REACTION to the implementation (during construction or operation),the-pubugou-dam-development-controversy
#7a43b6,5,Mobilization for reparations once impacts have been felt,jasodharpur-industrial-area-uttarakhand-india
#46a546,3,PREVENTIVE resistance (precautionary phase),forest-logging-lithuania
#ee2c2c,4,In REACTION to the implementation (during construction or operation),ecological-reserve-cayapas-mataje-remacam-ecuador
#46a546,3,PREVENTIVE resistance (precautionary phase),dam-in-the-bergantes-river-teruel-spain
#46a546,3,PREVENTIVE resistance (precautionary phase),san-juan-de-la-maguana-dominican-republic
#ee2c2c,4,In REACTION to the implementation (during construction or operation),guodingshan-incinerator-wuhan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),large-aquaculture-in-galicia
#46a546,3,PREVENTIVE resistance (precautionary phase),strict-property-and-marketing-laws-imposed-on-seeds-in-france
#ee2c2c,4,In REACTION to the implementation (during construction or operation),industrial-wastes-in-bou-ismail-algeria
#ee2c2c,4,In REACTION to the implementation (during construction or operation),the-gibraltar-san-roque-refinery
#7a43b6,5,Mobilization for reparations once impacts have been felt,visakhapatnam-port-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),king-mswati-iii-international-airport
#ee2c2c,4,In REACTION to the implementation (during construction or operation),city-council-evicted-and-demolished-the-house-of-a-roma-ethnicity-family-in-canada-real-galiana-madrid
#ee2c2c,4,In REACTION to the implementation (during construction or operation),hpa-an-coal-plant-myanmar
#46a546,3,PREVENTIVE resistance (precautionary phase),estrazione-di-idrocarburi-total-gorgoglione
#46a546,3,PREVENTIVE resistance (precautionary phase),tunnel-through-the-gorica-hill-podgorica-montenegro
#ee2c2c,4,In REACTION to the implementation (during construction or operation),sudecors-corporate-logging-activities-and-illegal-logging-in-mindanao-philippines
#46a546,3,PREVENTIVE resistance (precautionary phase),tambogrande-peru
#ee2c2c,4,In REACTION to the implementation (during construction or operation),marange-diamond-mines-pollute-rivers-zimbabwe
#ee2c2c,4,In REACTION to the implementation (during construction or operation),dr-salim-ali-bird-sanctuary-a-struggle-to-save-one-of-the-important-green-belts-of-pune-city-from-destruction
#46a546,3,PREVENTIVE resistance (precautionary phase),opposition-increases-as-canadas-federal-government-continues-to-fund-small-modular-reactor-smr-development
#7a43b6,5,Mobilization for reparations once impacts have been felt,acueducto-la-joya-estadio-azteca
#46a546,3,PREVENTIVE resistance (precautionary phase),eni-companys-food-plus-biodiesel-palm-oil-project-in-niari-congo
#46a546,3,PREVENTIVE resistance (precautionary phase),embalse-punilla-chile
#ee2c2c,4,In REACTION to the implementation (during construction or operation),eviction-and-relocation-of-thousand-of-families-for-the-construction-of-an-oil-refinery
#ee2c2c,4,In REACTION to the implementation (during construction or operation),danger-of-extinction-of-endemic-pearl-mullets-in-van-lake-turkey
#ee2c2c,4,In REACTION to the implementation (during construction or operation),combatting-deforestation-in-palawan-philippines
#ee2c2c,4,In REACTION to the implementation (during construction or operation),hurricane-sandy-and-low-income-residents-usa
#46a546,3,PREVENTIVE resistance (precautionary phase),popular-and-institutional-opposition-to-the-serra-morena-and-la-macana-wind-farms-in-lanoia-spain
#ee2c2c,4,In REACTION to the implementation (during construction or operation),long-teran-kanan-community-against-palm-oil-expansion
#ee2c2c,4,In REACTION to the implementation (during construction or operation),the-pipeline-eastern-siberia-pacific-ocean
#ee2c2c,4,In REACTION to the implementation (during construction or operation),contaminacion-en-nobsa-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),exploracion-de-oro-y-otros-minerales-en-quindio-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),gerze-coal-burned-thermal-power-plant-turkey
#46a546,3,PREVENTIVE resistance (precautionary phase),exploracion-petrolera-en-el-alto-ariari-meta
#46a546,3,PREVENTIVE resistance (precautionary phase),quevedo-vinces-multi-purpose-project-ecuador
#ee2c2c,4,In REACTION to the implementation (during construction or operation),bauxite-mining-in-juruti-para-brazil
#7a43b6,5,Mobilization for reparations once impacts have been felt,thermal-power-plant-tuzla-bosnia-and-herzegovina
#ee2c2c,4,In REACTION to the implementation (during construction or operation),loma-de-la-lata-neuquen-argentina
#7a43b6,5,Mobilization for reparations once impacts have been felt,uranium-mining-canas-de-senhorim-portugal
#46a546,3,PREVENTIVE resistance (precautionary phase),hydraulic-fracturing-fracking-in-the-karoo-south-africa
#7a43b6,5,Mobilization for reparations once impacts have been felt,toroku-miyazaki-prefecture-japan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),water-contamination-from-chemical-companies
#ee2c2c,4,In REACTION to the implementation (during construction or operation),paramo-rabanal-colombia
#7a43b6,5,Mobilization for reparations once impacts have been felt,loma-de-hierro
#46a546,3,PREVENTIVE resistance (precautionary phase),companhia-brasileira-de-aluminio-cba
#7a43b6,5,Mobilization for reparations once impacts have been felt,antilles-poisoned-by-kepone-in-the-banana-industry-martinique-and-guadeloupe
#46a546,3,PREVENTIVE resistance (precautionary phase),nakthan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),defending-forests-risking-death-in-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),trans-pyrenean-central-corridor-spain-france
#46a546,3,PREVENTIVE resistance (precautionary phase),proposed-coal-power-plant-in-prachuab-khirikhan-thailand
#46a546,3,PREVENTIVE resistance (precautionary phase),lorena-santa-cruz-costa-rica
#ee2c2c,4,In REACTION to the implementation (during construction or operation),kanpur-panki-coal-fired-power-pant-india
#7a43b6,5,Mobilization for reparations once impacts have been felt,mineria-de-litio-en-salar-de-punta-negra
#ee2c2c,4,In REACTION to the implementation (during construction or operation),oyfjellet-wind-farm
#999999,1,UNKNOWN,ashaninka-people-against-dams-peru
#ee2c2c,4,In REACTION to the implementation (during construction or operation),cervecera-constellation-brands-mexicali-baja-california-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),mandera-airport
#46a546,3,PREVENTIVE resistance (precautionary phase),lng-shannon-terminal
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mega-puerto-de-chancay
#46a546,3,PREVENTIVE resistance (precautionary phase),san-glorio-ski-complex-spain
#46a546,3,PREVENTIVE resistance (precautionary phase),aranmula-greenfield-airport-aga-project-india
#46a546,3,PREVENTIVE resistance (precautionary phase),valle-de-lurin-contra-constructoras
#7a43b6,5,Mobilization for reparations once impacts have been felt,conflict-at-mines
#46a546,3,PREVENTIVE resistance (precautionary phase),the-beautification-of-chennais-seashore-and-fisherfolk-resistance-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),parque-eolico-tizimin-yucatan-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),areva-uranium-mines-in-agadez-niger
#46a546,3,PREVENTIVE resistance (precautionary phase),copper-mining-in-carajas-para-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),la-parota-dam-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),lucha-de-los-pueblos-laguneros-contra-la-planta-de-cianuro-de-chemours-en-durango
#46a546,3,PREVENTIVE resistance (precautionary phase),el-mirador-reserva-de-la-biosfera-maya
#999999,1,UNKNOWN,face-project-rehabilitation-of-mt-elgon-and-kibale-national-park-uganda
#46a546,3,PREVENTIVE resistance (precautionary phase),protests-against-floating-lng-terminal-krk-island-croatia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),teak-forest-exploitation-south-sudan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),sarawak-forest-department-acacia-plantation-project-malaysia
#46a546,3,PREVENTIVE resistance (precautionary phase),the-death-of-gladys-del-estal-tudela-spain
#46a546,3,PREVENTIVE resistance (precautionary phase),teck-frontier-oilsands-mine
#ee2c2c,4,In REACTION to the implementation (during construction or operation),xiangjiaba-dam-in-yunnan-and-sichuan-southwest-china
#7a43b6,5,Mobilization for reparations once impacts have been felt,tsumeb-smelter
#ee2c2c,4,In REACTION to the implementation (during construction or operation),creys-malville-france
#46a546,3,PREVENTIVE resistance (precautionary phase),lucha-del-pueblo-zoque-contra-bloques-de-hidrocaburos-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),chinchero-airport
#7a43b6,5,Mobilization for reparations once impacts have been felt,oil-spill-of-east-china-sea-in-2018china
#7a43b6,5,Mobilization for reparations once impacts have been felt,contamination-of-hutchinson-river-mt-vernon-ny-usa
#ee2c2c,4,In REACTION to the implementation (during construction or operation),sabodala-gold-project-senegal
#7a43b6,5,Mobilization for reparations once impacts have been felt,grassy-narrows-and-whitedog-first-nations-mercury-poisoning-ont-canada
#46a546,3,PREVENTIVE resistance (precautionary phase),canaverales-la-guajira-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),farmers-strike-for-food-sovereignty-in-bogota
#46a546,3,PREVENTIVE resistance (precautionary phase),belizean-population-against-offshore-drilling-blue-hole
#ee2c2c,4,In REACTION to the implementation (during construction or operation),farmers-struggle-against-solar-developers-connecticut-usa
#46a546,3,PREVENTIVE resistance (precautionary phase),fandora-gold-tofino-tranquil-onadsilth-eelsukis-tribal-park-vs-imperial-metals
#ee2c2c,4,In REACTION to the implementation (during construction or operation),oil-extraction-forces-ogoni-to-consume-benzene-water-for-survival-nigeria
#ee2c2c,4,In REACTION to the implementation (during construction or operation),botrosa-logging-company-in-el-pambilar-ecuador
#ee2c2c,4,In REACTION to the implementation (during construction or operation),formosa-toxic-waste-spill-and-marine-life-disaster-in-central-vietnam
#ee2c2c,4,In REACTION to the implementation (during construction or operation),mauritanias-taoudeni-basin-exploration
#ee2c2c,4,In REACTION to the implementation (during construction or operation),vista-coal-mine-expansion-exempted-from-federal-environmental-assessment-alberta-canada
#ffc40d,2,LATENT (no visible resistance),nam-ngiep-i-hydropower-dam
#999999,1,UNKNOWN,citadel-capital-sabina-and-al-nahda-for-integrated-solutions-irrigated-crops-in-white-nile-state-sudan
#999999,1,UNKNOWN,resource-extraction-in-boucra-western-sahara-updated-by-julie-snorek-7-nov-2016
#7a43b6,5,Mobilization for reparations once impacts have been felt,achuar-contra-oxy
#ffc40d,2,LATENT (no visible resistance),pachon-argentina-chile
#ee2c2c,4,In REACTION to the implementation (during construction or operation),rheebu-nuu
#7a43b6,5,Mobilization for reparations once impacts have been felt,hollie
#7a43b6,5,Mobilization for reparations once impacts have been felt,nickel-mining-in-manicani-island
#ee2c2c,4,In REACTION to the implementation (during construction or operation),west-roxbury-lateral-pipeline-and-metering-and-regulating-station
#46a546,3,PREVENTIVE resistance (precautionary phase),inupiat-people-resist-offshore-oil-drilling-and-gas-development-plans-in-point-hope-alaska-usa
#46a546,3,PREVENTIVE resistance (precautionary phase),ida-mountain-kazdagi-prospecting-for-gold-turkey
#ee2c2c,4,In REACTION to the implementation (during construction or operation),capao-xavier-mine-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),zinc-and-lead-extraction-novaya-zemlya-russia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),algonquins-of-barriere-lake-logging-conflict-quebec-canada
#ee2c2c,4,In REACTION to the implementation (during construction or operation),zarnowiec-nuclear-power-plant-pomerania-poland
#ee2c2c,4,In REACTION to the implementation (during construction or operation),thermal-power-plant-ugljevik-3
#46a546,3,PREVENTIVE resistance (precautionary phase),chicomuselo-contra-blackfire-chiapas
#ee2c2c,4,In REACTION to the implementation (during construction or operation),nuclear-waste-storage-facility-in-rokkasho-aomori-japan
#46a546,3,PREVENTIVE resistance (precautionary phase),curipamba-sur-bolivar-ecuador
#ffc40d,2,LATENT (no visible resistance),explotacion-de-oro-aluvial-en-el-rio-madre-de-dios
#46a546,3,PREVENTIVE resistance (precautionary phase),nuclear-waste-in-gastre-chubut-argentina
#ee2c2c,4,In REACTION to the implementation (during construction or operation),damodar-valley-corporation-dvc-thermal-power-plant-at-raghunathpur-india
#46a546,3,PREVENTIVE resistance (precautionary phase),shivdaspura-aero-city
#46a546,3,PREVENTIVE resistance (precautionary phase),granadilla-port-in-tenerife-spain
#ee2c2c,4,In REACTION to the implementation (during construction or operation),lombok-airport
#46a546,3,PREVENTIVE resistance (precautionary phase),yanba-dam-japan
#46a546,3,PREVENTIVE resistance (precautionary phase),ilva-of-taranto
#7a43b6,5,Mobilization for reparations once impacts have been felt,shutangshan-village-chemical-factory-pollution-in-hunan-province
#46a546,3,PREVENTIVE resistance (precautionary phase),lignite-mining-nochten-ii-germany
#ffc40d,2,LATENT (no visible resistance),katigan-peatland-conservation-excluding-traditional-owners-indonesia
#46a546,3,PREVENTIVE resistance (precautionary phase),el-proyecto-del-puerto-de-aguas-profundas-en-la-peninsula-de-araya
#7a43b6,5,Mobilization for reparations once impacts have been felt,minera-noche-buena-melchor-ocampo-zacatecas-mexico
#ee2c2c,4,In REACTION to the implementation (during construction or operation),lof-en-resistencia-cushamen-vs-benetton-y-la-represion-del-estado-nacional
#46a546,3,PREVENTIVE resistance (precautionary phase),dong-nai-dams-6-and-6a-cancelled-due-to-environmental-concerns-vietnam
#ee2c2c,4,In REACTION to the implementation (during construction or operation),illegal-timber-trade-in-oleshky-forest-ukraine
#7a43b6,5,Mobilization for reparations once impacts have been felt,el-complejo-petroquimico-el-tablazo-y-las-luchas-de-la-comunidad-de-el-hornito-contra-pdvsa
#46a546,3,PREVENTIVE resistance (precautionary phase),proyecto-minero-santa-ana-cancelado-por-rechazo-de-la-comunidad
#ee2c2c,4,In REACTION to the implementation (during construction or operation),extraccion-de-jade-en-guatemala
#7a43b6,5,Mobilization for reparations once impacts have been felt,tanjung-kasam-coal-fired-power-plant-indonesia
#46a546,3,PREVENTIVE resistance (precautionary phase),totalenergies-oil-exploration-in-republic-of-congo
#7a43b6,5,Mobilization for reparations once impacts have been felt,sugar-cane-factory-la-troncal-ecuador
#46a546,3,PREVENTIVE resistance (precautionary phase),indigenas-yukpa-de-los-rios-yaza-y-tukuko-luchan-por-frenar-la-expansion-de-carbozulia-en-la-sierra-de-perija
#7a43b6,5,Mobilization for reparations once impacts have been felt,insuficiencia-renal
#46a546,3,PREVENTIVE resistance (precautionary phase),stara-zagora-landfill-site-bulgaria
#999999,1,UNKNOWN,green-resources-as-niassa-project
#7a43b6,5,Mobilization for reparations once impacts have been felt,c-lead-poisoning-by-a-metal-smelting-company-in-longnan-gansu-china
#ee2c2c,4,In REACTION to the implementation (during construction or operation),lhaka-honhat-our-land-association-v-argentina
#7a43b6,5,Mobilization for reparations once impacts have been felt,jugohrom-jegunovce-air-pollution-macedonia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),privatisation-of-natural-gas-pacific-lng-bolivia
#46a546,3,PREVENTIVE resistance (precautionary phase),barcelona-world-complex-catalonia-spain
#ee2c2c,4,In REACTION to the implementation (during construction or operation),protests-at-eskoms-megawatt-park-johannesburg-south-africa
#46a546,3,PREVENTIVE resistance (precautionary phase),repsol-ypf-itika-guasu
,,,tarahumaras-fight-against-deforestation-and-murder-of-isidro-baldenegro-chihuahua-mexico
#46a546,3,PREVENTIVE resistance (precautionary phase),three-gorges-dam-on-the-yangtze-river-in-hubei-china
,,,kalpakkams-fast-breeder-reactor-india
#ee2c2c,4,In REACTION to the implementation (during construction or operation),karchana-power-plant-uttar-pradesh-india
#46a546,3,PREVENTIVE resistance (precautionary phase),construccion-de-una-nueva-variente-a-la-carretera-cv311-atravesando-huertos-productivos-protegidos
#ee2c2c,4,In REACTION to the implementation (during construction or operation),explotacion-petrolera-en-casanare-colombia
#46a546,3,PREVENTIVE resistance (precautionary phase),santos-barossa-offshore-gas-scraping-the-bottom-of-the-barrel-in-timor-sea-nt-australia
#7a43b6,5,Mobilization for reparations once impacts have been felt,contaminacion-de-la-presa-de-san-lucas-xochimilco-cdmx
#ee2c2c,4,In REACTION to the implementation (during construction or operation),acheloos-river-diversion
#46a546,3,PREVENTIVE resistance (precautionary phase),gloucester-resources-rocky-hill-open-cut-coal-mine-nsw-australia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),unity-state-oil-pollution-south-sudan
#ee2c2c,4,In REACTION to the implementation (during construction or operation),asian-highway-infrastructure-project-karen-state-myanmar
#46a546,3,PREVENTIVE resistance (precautionary phase),sagarmala
#46a546,3,PREVENTIVE resistance (precautionary phase),oposicion-a-la-extraccion-de-litio-en-tres-quebradas-y-defensa-del-agua2
#46a546,3,PREVENTIVE resistance (precautionary phase),puerto-galera-waste-dump-facility-may-relocate-indigenous-iraya-mangyan-families-philippines
#7a43b6,5,Mobilization for reparations once impacts have been felt,demarcation-of-indios-land-in-the-serra-do-padeiro-brazil
#46a546,3,PREVENTIVE resistance (precautionary phase),illegal-waste-dumps-in-pezinok-slovak-republic
#ee2c2c,4,In REACTION to the implementation (during construction or operation),forest-plantation-by-green-resources-in-kachung-uganda
#999999,1,UNKNOWN,farmers-use-loopholes-to-force-a-law-change-for-seeds-in-the-united-kingdom
#46a546,3,PREVENTIVE resistance (precautionary phase),hidroelectrica-puebla-1-puebla-mexico
#7a43b6,5,Mobilization for reparations once impacts have been felt,ok-tedi-copper-mine-papua-new-guinea
#999999,1,UNKNOWN,agips-oil-spill-in-abacheke-community-nigeria
#ee2c2c,4,In REACTION to the implementation (during construction or operation),malaysia-plastic-pollution-jenjarom-malasya
#ee2c2c,4,In REACTION to the implementation (during construction or operation),xuquer-viu-valencia-spain
#7a43b6,5,Mobilization for reparations once impacts have been felt,rong-county-suspends-shale-gas-fracking-amid-quake-fears-sichuan-china
#ee2c2c,4,In REACTION to the implementation (during construction or operation),zimapan-waste-disposal-hidalgo-mexico
#7a43b6,5,Mobilization for reparations once impacts have been felt,phosphates-matam-senegam
#ee2c2c,4,In REACTION to the implementation (during construction or operation),wullar-barrage-tulbul-project-in-kashmir-india
#7a43b6,5,Mobilization for reparations once impacts have been felt,hirakud-dam-orissa-india
#7a43b6,5,Mobilization for reparations once impacts have been felt,master-agua-presa-de-melones-mayari
#ee2c2c,4,In REACTION to the implementation (during construction or operation),sarayacu-oil-extraction-in-block-23-ecuador
#ee2c2c,4,In REACTION to the implementation (during construction or operation),greenpeace-revealed-shenhuas-water-intensive-coal-chemical-projects-in-ordos-inner-mongolia
#ee2c2c,4,In REACTION to the implementation (during construction or operation),malibya-irrigated-agricultural-scheme-in-segou-mali
#46a546,3,PREVENTIVE resistance (precautionary phase),proyecto-fotovoltaico-ticul-a-y-b-yucatan-mexico
#7a43b6,5,Mobilization for reparations once impacts have been felt,black-angel-mine-greenland
#46a546,3,PREVENTIVE resistance (precautionary phase),ev-battery-recycling-factory-zlotoryja-silesia-poland
#46a546,3,PREVENTIVE resistance (precautionary phase),nuclear-waste-disposal-bure-france
#46a546,3,PREVENTIVE resistance (precautionary phase),los-micos-beach-and-golf-resort-project-honduras
#46a546,3,PREVENTIVE resistance (precautionary phase),demeter-international-katondo-farm-project-bwabwata-national-park-in-mbukushu-district-namibia
#46a546,3,PREVENTIVE resistance (precautionary phase),la-reunion-coastal-road
